bidNtceNo,bidNtceNm,기초금액,예가범위,추정가격,낙찰하한율,낙찰가
R25BK00763922,태백 노인요양시설 신축 건축공사,13893437000,2,,,
R25BK00766014,"서울대학교 간호대 이전 및 공대(31,31-1,32동) 통합 재건축사업 소방공사",4937624000,2,,,
R25BK00767934,자은 송산지구 농어촌마을하수도 정비사업,9889890000,3,,,
R25BK00768069,임자 부동지구 농어촌마을하수도 정비사업,10870519000,3,,,
R25BK00768207,가축유전자원센터 한국형 염소 신품종 검정축사 신축공사(전기),341748000,2,,,
R25BK00769131,고대면 진관천 준설공사,29600000,3,,,
R25BK00771072,굴포하수처리시설 가스포집기 수선공사,646789000,3,,,
R25BK00771887,진주시가좌사회복지관 리뉴얼지원사업 입찰 공고,36555000,3,33232474,87.745,31894681
R25BK00772172,"축산 ICT 융복합 확산사업 자동급이기 및 급수기,사료빈관리기,환경관리기 등",1200000000,3,,,
R25BK00773186,국공립어린이집 2개소 그린리모델링 공사(건축기계),332960000,3,,,
R25BK00773217,남양 체육복합센터 건립공사(전기),396665000,3,,,
R25BK00773488,소액수의 견적제출 안내공고(보개면 곡천 호안 보수공사),67640000,3,,,
R25BK00774186,MG인재개발원 승강기 설치공사(건축),4218798000,3,,,
R25BK00774305,"2025년 의왕도시공사 대행사업장 통합 조경관리(예초, 제초, 전지) 공사",110485100,3,,,
R25BK00774694,KBS 부산방송총국 옥상 방수공사,94000000,2,,,
R25BK00775055,세종예술고 실기실 증축공사,1271001000,3,,,
R25BK00775693,수신면 속창2리 배수로 재설치 공사,30330000,3,,,
R25BK00775950,우리동네 매력정원 조성공사,190700000,3,,,
R25BK00776162,한국법무보호복지공단 직원휴게실 리모델링 공사 소액수의 견적 입찰 공고,92400000,2,,,
R25BK00776272,"오산시 중부1동부 하수관로 정비사업(오산동, 남촌)",12109026000,3,,,
R25BK00776530,(구)농기계임대사업소 철거 및 임시주차장 조성공사,127038000,3,,,
R25BK00776603,2025년 지질공원 안내소 정비공사,95520000,3,,,
R25BK00776695,함양 용평(중로1-1) 보도정비공사(두루침교~낙원사거리),177710000,3,,,
R25BK00776920,군위군 파크골프장 조성사업,11012046000,3,,,
R25BK00776958,운봉 방현마을 가압장 설치 공사 수의견적 전자입찰 공고안내,44462000,3,,,
R25BK00776992,너른골 자연휴양림(힐링타운) 조성사업 부지조성공사,12025936000,3,,,
R25BK00777507,간척리 산142-9번지 일원 유휴시설 해체공사,307127000,3,,,
R25BK00777626,강원온라인학교 증축공사(계속비 총괄),6197545000,3,,,
R25BK00777692,2025년 수목정비 및 제초작업 공사(단가계약),281478000,3,255889091,87.745,251178871
R25BK00777741,소액수의 견적제출 안내 공고 - 대방덕산타운A 앞 덱로드 정비공사,119000000,3,,,
R25BK00777772,정안면 월산1리 소규모수도시설 개량공사,139830000,3,,,
R25BK00777897,2025년 대벌레 방제사업,64217090,3,,,
R25BK00777968, 2025년 익산시 교통안전표지판 및 반사경 유지관리 단가계약 2차,40599790,3,,,
R25BK00778083,소하천(대동천) 보수공사,78209000,3,,,
R25BK00778146,2025년 송학리 작업임도 설치사업,110572000,3,,,
R25BK00778273,해남교도소  온수 보일러 교체공사 입찰 공고,167800000,2,,,
R25BK00778313,동천 본류 비점오염 저감사업,14176855000,3,,,
R25BK00778323,시온보육원 운동장 배수시설 정비 및 체육활동시설 조성,102900000,3,,,
R25BK00778344,광양항 냉동냉장창고 노후 냉각탑 교체공사,289245000,2,262950000,87.745,
R25BK00778636,융합인재본부 첨단기술관 방수공사,78090520,3,,,
R25BK00778747,조비동 356번지 일원 석축 및 배수로 설치공사,65060000,3,,,
R25BK00778752,호포새동네 배수로 정비 및 농로 개설공사,78030000,3,,,
R25BK00778944,영희네 농산물가공공장 신축공사(건축+기계),341825000,3,,,
R25BK00778989,용산초등학교 공간재구조화 리모델링공사(긴급)(계속비),5743199000,3,,,
R25BK00778994,농암면 내서리(89-3) 용배수로 정비공사,42800000,3,,,
R25BK00779103,2025년 도촌동 도시숲 조성사업,653809000,2,594371819,87.745,574985830
R25BK00779239,문산고 특별실 환경개선 통신공사 수의계약 견적 제출 안내공고,62893000,3,57175455,87.745,55028942
R25BK00779363,거남 자연재해위험개선지구 정비사업,19745129000,3,17000279091,79.995,16043197101
R25BK00779440,2025년 보건소 1층 구내통신선로 공사,39779000,3,,,
R25BK00779583,부안소방서 격포119안전센터 환경개선공사(건축기계) 수의 견적제출 안내 공고,79644000,3,,,
R25BK00779721,송학면 오미리(선바위) 소규모수도 노후화시설 개량사업,212230000,3,,,
R25BK00779921,2025년 숲가꾸기(어린나무 포함)사업(기번1),157984000,2,,,
R25BK00779996,2025년 숲가꾸기(어린나무 포함)사업(기번3),137558000,2,,,
R25BK00780181,흥해 오도리 연안재해방지시설 설치공사,195000000,3,,,
R25BK00780228,"지방하천 재해복구사업(거산천, 남원천)",107440000,3,,,
R25BK00780283,"지방하천 재해복구사업(사관천, 대천천, 당진천) ",91770000,3,,,
R25BK00780664,삼일동 상암 83 일원 농로 정비공사,35593000,3,,,
R25BK00780688,영희네 농산물가공공장 통신공사,23236000,3,,,
R25BK00780698,고객 상담실 환경개선 공사,40300000,2,,,
R25BK00780931,2025년 원주정수장 2계열 여과지 여과재 교체공사,71232000,3,,,
R25BK00780962,2025년 발전소주변지역 지원사업[흥월1리(점골) 농로 포장공사],34726000,3,,,
R25BK00780979,2025년 상반기 냉온수기 세관 및 부대설비 보수 기계설비공사,40840000,2,,,
R25BK00781004,영월군 종합사회복지관 리모델링 공사_전기,27819000,3,,,
R25BK00781107,경상북도장애인종합복지관 창호 교체 공사,49500000,3,,,
R25BK00781273,에너지회수효율 산정용 계측기 검교정 및 설치 공사,99930000,3,,,
R25BK00781400,2025 보호수 생육증진 등 환경개선사업,31498680,3,,,
R25BK00781402,안동포 소초 일원 정차공간 조성공사,28690000,3,,,
R25BK00781492,단양초 외 1교(가평초) 늘봄교실 환경개선 및 기타공사 수의계약 안내공고,108207000,3,,,
R25BK00781522,2025년 월명공원 내 지장물 석면 지정폐기물 철거공사,33737000,3,,,
R25BK00781635,영진고등학교 공간재구조화사업 본관 석면철거공사 ,298243000,3,,,
R25BK00781663,2025년 경북권역 배수장 펌프 긴급 점검 및 정비공사,145000000,2,,,
R25BK00781742,2025년 침수우려 하상도로 자동차단시설 설치사업,150470000,3,,,
R25BK00781762,가평군 청평설악 하수관로 정비사업 전기공사,847274000,3,,,
R25BK00781890,임실 성수-진안 진안(3공구) 도로시설개량 전기공사,388376000,2,,,
R25BK00781898,2025년 임도유지관리사업(구조개량),161341000,3,,,
R25BK00781971,하이원CC 급경사지(밸리 진입로) 추락방지 경계블럭 설치공사,169967000,2,154515455,87.745,149527300
R25BK00782022,신평면 남원천 제방 포장공사,162260000,3,,,
R25BK00782043,공항신도시 1호 일반광장 정비사업,112033000,3,,,
R25BK00782068,소수면가장골복합정원진입도로선형개량공사,109554000,3,,,
R25BK00782082,역삼로(대치사거리) 노후보도 정비공사,665170000,3,,,
R25BK00782101,청천지촌(용세골)소규모수도시설암반관정개발공사,56400000,3,,,
R25BK00782132,행촌지구급경사지붕괴위험지역정비사업,219660000,3,,,
R25BK00782136,2025년 지방하천(아미천1지구) 유지관리사업,98949000,3,,,
R25BK00782215,원남 마송2리 옹벽 및 배수로설치공사,25690000,3,,,
R25BK00782331,관내 노후 측구(콘크리트 뚜껑) 정비공사,83845000,3,76222727,87.745,74285387
R25BK00782346,하동군노인장애인종합복지관 옥상 방수 공사,45672000,3,,,
R25BK00782347,봉치지구 지방상수도 확장사업,365600000,3,,,
R25BK00782402,금강 금산2지구(장동지구) 하천환경정비사업,22899439000,2,,,
R25BK00782451,2025년 학교숲 조성사업(대리초) 수의(소액) 견적 제출 공고,83148000,3,,,
R25BK00782496,제주지방해양경찰청 항공대 격납고 도어 수리,167556000,2,152323636,87.745,147367000
R25BK00782506,대왕저수지 수변공원 조성공사,4728486383,3,,,
R25BK00782513,제주시 주거환경개선사업(신엄지구) 주차장 등 조성사업,108491000,3,,,
R25BK00782521,목천읍 석천리 외 1개소 구거정비공사,33393000,3,,,
R25BK00782553,덕수궁 흥덕전 권역 복원정비공사(전기공사),233808000,2,211545455,87.745,209048600
R25BK00782618,원남 삼용1리 농로 및 아스콘포장공사,35390000,3,,,
R25BK00782683,석곡지구 용배수로 정비공사,106823000,2,,,
R25BK00782720,2025년 강릉시 일원 차선도색공사(경포로 외 6개소),72820000,3,,,
R25BK00782743,2025년 강릉시 일원 차선도색공사(해안로 외 3개소),72000000,3,,,
R25BK00782761,2025년 강릉시 일원 차선도색공사(동해대로),65150000,3,,,
R25BK00782834,2025년 명품십리길 정비사업,169829000,3,,,
R25BK00782897,2025년 상반기 도시공원 유지관리사업(2공구),44060000,3,,,
R25BK00782922,2025년도 도당공원 녹지대 유지관리공사,64680000,3,,,
R25BK00782943,2025년 제2지구 공원녹지대 유지관리공사(약대동 등 3개동),65200000,3,,,
R25BK00782946,환경관리센터소각시설보수공사,44000000,3,,,
R25BK00782959,2025년 제7지구 공원녹지대 유지관리공사(소사본동 등 2개동),74470000,3,,,
R25BK00782960,동구통합가족센터 인테리어공사(건축),200193240,3,,,
R25BK00782965,합덕읍 석우천 제방 포장공사,121980000,3,,,
R25BK00782988,역곡남부시장 아케이드 추가 마감공사,219941000,3,,,
R25BK00783065,2025년 순창군 노후 차선도색사업(상반기),129000000,3,117272728,87.745,115485111
R25BK00783098,2025년 산지사방사업(상사초곡지구),42913000,3,,,
R25BK00783200,2025년도 경기대로 및 부산동 띠녹지 유지관리 공사,108462000,3,,,
R25BK00783212,[감축설비-3차-21][무림피앤피(주)][울산공장][탄소무배출설비(태양광발전설비)][전기공사],321200000,2,292000000,87.745,
R25BK00783253,향산중 교사 대체이전 신축 소방설비공사,1251586000,3,1137805455,86.745,1099859190
R25BK00783270,[감축설비-3차-19][무림페이퍼(주)][본사][탄소무배출설비(태양광발전설비)][전기공사],259600000,2,236000000,87.745,245956220
R25BK00783405,국공립 어린이집 환경개선 공사(내촌꿈나무어린이집),58000000,3,,,
R25BK00783407,사벌국면 용담1리 노후관 교체공사-입찰대행,483650000,3,439681818,87.745,430223860
R25BK00783424,낙동 유곡~승곡간 도로 확포장공사,112110000,3,101918182,87.745,101032224
R25BK00783469,내서농산물도매시장 청과물동 경매장 환기설비 개선공사(도급),95843000,3,,,
R25BK00783510,2025년 사방댐 설치사업(삼동출강지구),165253000,3,,,
R25BK00783515,한울장애인공동체 다목적프로그램실 증축 공사,230000000,3,,,
R25BK00783518,초임계CO2 발전 산업화 지원센터 건립공사(전기),511635000,3,,,
R25BK00783556,석전119안전센터 리모델링 공사(전기),70092000,3,63720000,87.745,61917133
R25BK00783667,2025년 산불진화임도 신설사업(기번7),891210000,2,,,
R25BK00783783,덕지천동 배수로 및 옹벽 설치공사,59579000,3,,,
R25BK00783859,이천시립도서관 화장실 환경개선 공사,165825000,3,,,
R25BK00784082,신일중 변전실 개보수 및 지중화 공사(전기),186020000,2,169109090,87.745,164021510
R25BK00784141,산이 업자 배수로 정비공사,82740000,3,,,
R25BK00784143,경상국립대 캠퍼스 이전·재배치(컴퓨터과학관) 환경개선 전기공사,595627000,2,,,
R25BK00784164,성북동 녹지대 산책로 정비공사,55890000,3,,,
R25BK00784188,강서시장 청과물동 급수배관 메탈히터 교체 공사(긴급),282000000,3,,,
R25BK00784203,전통건축부재 보존센터 제3수장고 건립(소방공사)(1차),293708000,2,,,
R25BK00784226,마산합포구 소규모수도시설 개선공사,96420000,3,,,
R25BK00784357,연정원 노후시설 재정비사업,77744000,3,,,
R25BK00784388,2025년 자경천 퇴적토 준설공사,32230000,3,,,
R25BK00784559,2025년 백련지구 중형관정 개발사업 수의(소액)견적 공고 안내,28000000,3,,,
R25BK00784574,송도국제도시 3공구 일원 하수관로 정비공사,174977000,3,,,
R25BK00784578,백둔리 카네이션하우스 증축공사(건축),97362000,3,,,
R25BK00784595,가평도시계획도로 소로1-4호선 가각 개선공사,47653000,3,,,
R25BK00784655,성창여자고등학교 절토 사면 보강공사,234102000,3,212820000,87.745,206006220
R25BK00784698,부명고등학교 인방보수공사 수의계약 견적 제출 안내공고,106677000,3,,,
R25BK00784842,서면 대천 오수관로 이설공사,59830000,3,,,
R25BK00784860,석전119안전센터 리모델링 공사(통신),25586000,3,23260000,87.745,22652460
R25BK00784869,당정동 1010-5 일원 교통신호기 설치공사,30950000,3,28136364,87.745,27053100
R25BK00784894,오천근린공원 조성사업(야외공연장 및 주차장),608740000,3,,,
R25BK00784895,서산수협 저온·친환경위판장 건립사업(냉동설비공사),1231600000,3,1119636364,86.745,1112402500
R25BK00785006,대곡초 급식소 개축 기계설비공사,106204000,3,,,
R25BK00785018,강문동 244-1 일원 도로정비공사,32370000,3,,,
R25BK00785069,살레시오여자고등학교 본관 및 살레시오대강당 외벽 도장공사 ,114345000,3,,,
R25BK00785112,전통건축부재 보존센터 제3수장고 건립(전기공사)(1차),419616000,2,,,
R25BK00785220,국립중앙박물관 누수감지기 교체 공사,386146000,2,356663636,87.745,339280755
R25BK00785245,산본고가~문화예술회관사거리 일원 도로정비공사,94567000,3,85970000,87.745,84118220
R25BK00785267,사임당교육원 생활관 개축 소방공사(계속비 총괄),331219000,3,,,
R25BK00785311,임계초 교사동 환경개선공사,61394000,3,55812728,87.745,53807000
R25BK00785488,다사~왜관간 광역도로 건설공사에 따른 배수관 이설공사,188789000,3,171626364,87.745,167833000
R25BK00785507,가림고등학교 외 16교 수목전정 공사,93423000,3,,,
R25BK00785583,2025년 가축분뇨처리지원사업[축산악취개선],300000000,5,300000000,,
R25BK00785601,반도체 산학연구 및 기업지원용 클린룸 구축사업 공사(소방),94780000,2,86163636,87.745,84266640
R25BK00785633,함안 중산소류지 제방보수공사,272800000,3,,,
R25BK00785650,당감·개금권 15분도시 자전거길 조성사업(2차),523300000,3,475727273,87.745,465321500
R25BK00785660,매화초 LED바닥신호등 설치공사,135564000,3,123240000,87.745,120463783
R25BK00785662,2025년 가로수 생육환경 개선사업,80430000,3,73118182,87.745,71216520
R25BK00785669,주문진중 다목적실 드라이비트 개선공사 수의견적제출안내공고,194344000,3,,,
R25BK00785707,성환 마정천(지방하천)호안복구공사,228891000,3,,,
R25BK00785710,고성오일시장 시설현대화 사업(쿨링포그 설치공사),110345000,3,100313637,87.745,96660030
R25BK00785754,관산초 LED바닥신호등 설치공사,107140000,3,97400000,87.745,95342100
R25BK00785767,복수교 일원 교량 보수보강공사,201479000,3,183162728,87.745,178536400
R25BK00785805,2025년 상반기 슬레이트 처리 지원사업(주택-3지구),40540000,3,,,
R25BK00785818,원촌교 등 2건 교량 보수보강공사,411609000,3,374190000,87.745,360942289
R25BK00785862,부흥중학교 외 16교 수목전정 공사,99440000,3,,,
R25BK00785889,2025년 상반기 슬레이트 처리 지원사업(주택-5지구),36360000,3,,,
R25BK00785895,인천계산초등학교 외 15교 수목전정 공사,99154000,3,,,
R25BK00785907,(가칭)청라4고등학교 신축공사(계속비),21129835000,3,,,
R25BK00785920,인천남동초등학교 외 11교 수목전정 공사,93016000,3,,,
R25BK00785936,대덕대교 등 5건 교량 보수보강공사,346304000,3,314821819,87.745,305033900
R25BK00785975,봉양리 외 1개소 관정개발공사,52512000,3,,,
R25BK00785977,2025년 유전자원보호림 등 정비사업,122000000,3,,,
R25BK00785998,인천능허대초등학교 외 12교 수목전정 공사,83259000,3,,,
R25BK00786023,인천대화초등학교 외 11교 수목전정 공사,91091000,3,,,
R25BK00786031,경기도교육청 북부청사 체력단련실 개선공사,149990000,3,136354545,87.745,131831900
R25BK00786060,인천영종초등학교 외 12교 수목전정 공사,74250000,3,,,
R25BK00786110,자라섬 남도 구절초 구역 정비 공사,39149000,3,,,
R25BK00786127,나주공공하수처리장 슬러지처리설비 개선공사(전기),94400000,3,,,
R25BK00786135,신항고등학교 교사 신축 소방공사,2324396000,3,,,
R25BK00786181,반도체 산학연구 및 기업지원용 클린룸 구축사업 공사(통신),63349000,2,57590000,87.745,55584080
R25BK00786189,신구교 등 3건 교량 보수보강공사,424552000,3,385956364,87.745,378602190
R25BK00786257,소액 수의계약 공사 견적제출 안내공고[풍곡리 637번지 도수로 설치공사],28550000,3,25954546,87.745,25138307
R25BK00786260,와룡마을 굴곡도로 개량공사 견적제출 공고,50340000,3,,,
R25BK00786286,양촌면 가정천(중산리 693) 재해복구공사 ,36279000,3,,,
R25BK00786296,소액 수의계약 공사 견적제출 안내공고[가곡면 문화체육센터 리모델링공사(건축)],13972000,3,125429092,87.745,
R25BK00786373,입암마을 농어업 기반시설 정비사업 견적제출 공고,48840000,3,,,
R25BK00786445,하양연장구간 우수유입방지판 설치공사,142490000,3,142490000,87.745,125251969
R25BK00786488,광산구청 주변 노후배수관 정비공사,186894000,3,169903637,87.745,165251000
R25BK00786508,대구경북지부 청사 신축 예정 부지 기존 건축물 철거공사,431750000,2,392500000,87.745,381912000
R25BK00786541,원심분리기 교체공사,104145000,3,,,
R25BK00786626,황새고향 친환경생태단지조성사업 Ⅱ단계 토목건축공사,3363531000,2,,,
R25BK00786639,정동지구 골재채취장 지장목 제거공사,55700000,3,,,
R25BK00786656,북원여고 주차장 개설공사 소액수의 견적공고,276603000,3,251457272,87.745,244271420
R25BK00786679,묵동마을회관노인보호구역개선사업,23200000,3,,,
R25BK00786688,"창후2리(한마음) 경로당 그린리모델링 사업(건축, 기계)",172201000,3,,,
R25BK00786856,2025년 어린나무가꾸기사업(1지구),64400000,3,,,
R25BK00786859,노곡분교 활용 리조트 조성공사(소방),39646000,3,,,
R25BK00786873,2025년 어린나무가꾸기사업(2지구),63500000,3,,,
R25BK00786878,함평읍 농협중앙회~국토정보공사 간 가로등 설치공사,118525220,3,,,
R25BK00786881,2025년 어린나무가꾸기사업(3지구),60500000,3,,,
R25BK00786888,문수면 만방1리 돌틈골 외 1개소 아스콘 덧씌우기 공사,57650000,3,,,
R25BK00786892,나산면 수상리 성재마을 도로 확포장공사,42580000,3,,,
R25BK00786896,창원기계공업고등학교 실습동 및 부설기관 그린스마트 미래학교 개축 소방공사,2570978000,3,2392610000,86.745,2261826420
R25BK00786907,2025년 화성시 배수지 및 가압장 예초공사,226474000,3,,,
R25BK00786940,2025년 산불피해 복구조림지 보완조림사업(3구역),60799000,3,,,
R25BK00786942,백운 화당리 일원 급수구역 확대사업(총괄분),7129448000,3,,,
R25BK00786947,승주시장 시설 현대화사업 전기공사,47278000,3,,,
R25BK00786969,승주시장 시설 현대화사업 건축공사,439991000,3,,,
R25BK00787005,덕적면 이개천 정비공사,474980000,3,,,
R25BK00787028,울도리 선착장 보강공사(장기계속 1차),3677080000,3,,,
R25BK00787039,2025년 강릉시 일원 차선도색공사(가작로 외 2개소),126390000,3,,,
R25BK00787043,2025년 사방시설 보수정비사업(남현동 산57-29 일대)(긴급),183128000,3,,,
R25BK00787045,2025년 강릉시 일원 차선도색공사(경강로),172710000,3,,,
R25BK00787050,2025년 강릉시 일원 차선도색공사(하슬라로 외 1개소),103810000,3,,,
R25BK00787055,2025년 강릉시 일원 차선도색공사(주문진),175190000,3,,,
R25BK00787064,2025년 강릉시 일원 차선도색공사(강릉대로),105110000,3,,,
R25BK00787127,문수동 부영9차 뒤편 마을안길 확장공사,28620000,3,,,
R25BK00787208,2025년 어린이보호구역 노란색횡단보도 설치공사,463015000,3,420922728,87.745,410625414
R25BK00787225,한국체육대학교 학술정보원 전산실 UPS 분리 전기공사,29018000,2,26380000,87.745,25440941
R25BK00787233,2025년 관내 하수도 맨홀 단차개선공사,78123000,3,,,
R25BK00787278,광주동신여자고등학교 옥상방수공사 수의계약 안내공고,105000000,3,,,
R25BK00787302,여천배수펌프장 수중펌프 설치공사(전기),91245000,3,82950000,87.745,80288477
R25BK00787306,2025년 연산면 연산4리 상하수관로 확장공사,57530000,3,,,
R25BK00787322,2025년녹색자금나눔숲조성사업,83933000,3,,,
R25BK00787354,사회복귀과 화장실 개선공사 입찰공고,123858680,2,,,
R25BK00787564,남양주 홍유릉 내 유릉 재실 행랑채 보수공사,823673000,2,,,
R25BK00787592,강동동 행정복지센터 주변 노후관개량공사,238230000,3,216572727,87.745,210769300
R25BK00787634,예산군 예산공공하수처리수 물재이용시설 설치사업 전기공사,832516000,3,,,
R25BK00787672,2025년 부평구 침수지역 맨홀 추락방지시설 설치공사,99820000,3,90745455,87.745,89190000
R25BK00787683,청정에너지연구센터(중부발전) 이산화탄소 전환공정 플랜트 구축 공사,87420000,2,79472680,87.745,77197921
R25BK00787702,정릉종합사회복지관 리뉴얼지원사업 방수 보강 환경개선공사,50000000,3,45454545,87.745,43872700
R25BK00787820,"강변하수 1단계 내부반송펌프 제작·교체사업, 기계설비공사",51650000,3,46954545,87.745,45724470
R25BK00787933,가축유전자원센터 한국형 염소 신품종 검정축사 신축공사(건축),1594251000,2,,,
R25BK00787938,2025년 전주시 혁신수질복원센터 대수선공사(전기),114823000,3,,,
R25BK00787958,양촌면 입촌천(남산리 110-1) 재해복구공사 ,26389000,3,,,
R25BK00788005,전통건축부재 보존센터 제3수장고 건립(건축공사)(1차),3111707000,2,,,
R25BK00788045,2025년 제주시 사후·위탁관리 공공관정 보수·보강공사(1공구),153512000,2,,,
R25BK00788046,금산 공공하수처리시설 설치사업(전기 및 계측제어),562098000,3,,,
R25BK00788093,보행환경개선 스마트횡단보도 설치공사(스타프라자사거리),155551000,3,141410000,87.745,136265400
R25BK00788148,청평5리 갈오현 급수구역 확장공사,154902000,3,,,
R25BK00788188,국도39호선 맹사성교 내진보강공사,144289000,2,,,
R25BK00788191,온당지구 수원공 수리시설개보수사업 토목공사,908160000,2,,,
R25BK00788248,2025년 안덕면 덕수리 상습침수지역 배수로 정비공사,95203000,3,,,
R25BK00788261,2025년 지방상수도 급수관로 확장공사(간동면 구만리 배터),156411000,3,,,
R25BK00788331,(긴급)충남반도체마이스터고등학교 기숙사 및 급식실 증축공사,4635971000,3,4214519090,86.745,4019719240
R25BK00788416,"강변하수 원심탈수기 교체, 기계설비공사",168240000,3,152945455,87.745,147627235
R25BK00788439,우림아파트 앞 육교 정비공사,25920000,3,23563637,87.745,22645460
R25BK00788469,2025년 소규모주민숙원사업(용호리 1402-1번지 일원) 배수로 설치공사,56124000,3,,,
R25BK00788481,2025년 액비저장조 설치 지원사업,42000000,3,,,
R25BK00788502,2025년 관내도로 노면표시 개선사업,192960000,3,175418182,87.745,171317340
R25BK00788507,수락산 노원배드민턴장 시설개선공사,150262000,3,136601818,87.745,131572890
R25BK00788529,2025년 수산기술연구소 경계휀스 보수공사,46300000,3,,,
R25BK00788535,어린이대공원 성지곡수원지 댐 보수공사,78790000,3,,,
R25BK00788540,장기119안전센터 대기실 등 환경개선 공사,158157000,3,,,
R25BK00788557,청사 정화조폐쇄 및 오수관로 연결공사,127289000,2,115717273,87.745,113506200
R25BK00788568,용암리 164-1번지 일원 구거정비 공사,74990000,3,68172727,87.745,65851718
R25BK00788601,2025년 소규모주민숙원사업(간척리 981-6번지 일원) 농로포장공사,32115000,3,,,
R25BK00788613,2025년 쌈지공원 조성사업,137787820,3,125261655,87.745,120882800
R25BK00788679,2인이상 견적제출 안내공고[서하 오현길앞 배수로 정비사업],47800000,3,,,
R25BK00788684,인천대공원 호수정원 캐스케이드 정비공사,146124000,3,132840000,87.745,128481897
R25BK00788755,"재자원화 실증지원센터 신축 공사(건축,토목,조경,기계) 타절 후 잔여공사",2484454000,2,2262191000,86.745,2178253200
R25BK00788767,유림면보건지소 개보수 공사,41100000,3,,,
R25BK00788814,2025년도 슬레이트 지붕 개량공사(1권역) 단가계약,412749000,3,,,
R25BK00788825,건조시설 컨베이어 교체 및 정비 공사,206107000,3,187370000,87.745,183313200
R25BK00788832,2025년 제주시 사후·위탁관리 공공관정 보수·보강공사(2공구),230267000,2,,,
R25BK00788849,백운산보건진료소 개보수 공사,34250000,3,,,
R25BK00788850,충남1권역 배수펌프장 긴급 점검·보수공사,83000000,2,,,
R25BK00788923,2025년도 가로수 생육환경 개선공사,60027000,3,54570000,87.745,52584240
R25BK00788961,혁신제약임상연구동 천장재 교체공사,54426000,2,50389091,87.745,47722092
R25BK00789026,기성종합복지관 노후시설 보수공사(건축),124850000,3,,,
R25BK00789080,호서노인전문요양원 바이러스 공간살균과 청정기능 보강사업 공고,30000000,3,,,
R25BK00789144,국도14호선 김해1터널 등 2개소 시설물 보수공사,203412000,2,184920000,87.745,179463880
R25BK00789147,[감축설비-3차-19][무림페이퍼(주)][본사][탄소무배출설비(태양광발전설비)][금속창호공사],28600000,2,,,
R25BK00789168,서산고등학교 본관교사 지붕 보수공사,291851000,3,265319090,87.745,258813000
R25BK00789191,충남2권역 배수펌프장 긴급 점검·보수공사,97000000,2,,,
R25BK00789204,강서구 청량사어귀 교차로 구간 내 상수도관 인입공사,138710000,3,,,
R25BK00789205,2025년 배방신도시 공원 탄성포장재 철거공사,56575200,3,51432000,87.745,49127000
R25BK00789254,도당동 176-6 일원 외 1개소 노후하수관로 정비공사 ,148819000,3,,,
R25BK00789287,국도2호선 양곡터널(창원방향) 시설물 보수공사,197906000,2,179914545,87.745,174758878
R25BK00789305,국도2호선 진북터널(상) 정비공사,243496000,2,221360000,87.745,214358540
R25BK00789337,국도5호선 쌀재터널 피난연결통로 차단문 설치공사,303479000,2,275890000,87.745,267457840
R25BK00789379,2025년 미세먼지 저감 공익숲가꾸기 사업(2권역),44886000,3,40806000,87.745,39216437
R25BK00789383,25년도 2호선 EL 안전개선 공사,895535000,3,895535000,87.745,
R25BK00789408,"정선교육지원청 관사(가동, 나동) 보수공사",862932000,3,,,
