bidNtceNo,bidNtceNm,기초금액,예가범위,추정가격,낙찰하한율,낙찰가
R25BK00927090,민세초 늘봄교실 및 늘봄전담실 환경개선공사 소액수의 견적 제출 안내 공고,85811000,3,,,
R25BK00927095,명정고개길 도로 재포장공사 ,24600000,3,,,
R25BK00927291,농촌자원 복합산업화 시군 특화자원 사업「심은힐링푸드원 조성(HACCP)」신축[건축‧기계],824849000,3,,,
R25BK00927297,중앙지사 신규 관말 사용자 크리티컬포인트(CP) 설치 공사,49918000,2,,,
R25BK00927418,"영상관 시스템 냉,난방기 및 전열교환기 교체 ·설치공사",282600000,2,,,
R25BK00927432,긴급치료병상 확충사업 (긴급- 소방),73880145,2,,,
R25BK00927474,"영상관 시스템 냉,난방기 및 전열교환기 교체 ·설치 전기공사",27400000,2,,,
R25BK00927489,신종 감염병 대비 긴급치료병상 확충공사(건축+기계설비),4954800000,2,,,
R25BK00927582,긴급치료병상 확충사업 (긴급- 전기),326752880,2,,,
R25BK00927609,긴급치료병상 확충사업 (긴급- 통신),328244437,2,,,
R25BK00927680,빈집철거 정비사업 철거공사,169495000,3,,,
R25BK00927753,아산의학관 리모델링공사(설비),1155660000,2,,,
R25BK00927761,안성자원회수시설 2025년 하반기 소각시설 내화물 보수공사,54360000,3,,,
R25BK00927793,긴급치료병상 확충사업 (긴급- 건축+설비),3615746390,2,,,
R25BK00927824,부전농수산물새벽시장 노후전선 정비사업 공사,129031000,3,117300909,89.745,117438855
R25BK00927849,남면 부평리 소규모수도시설 배수관로 확장공사 ,176319000,3,,,
R25BK00927870,인제읍 하추리 샛골 소규모수도시설 배수관로 확장공사 ,71377000,3,,,
R25BK00927878,주산체육관 노후시설 개보수사업,313150000,3,,,
R25BK00927925,2025년 대정오일시장 시설현대화사업(전기)공사,273711000,3,,,
R25BK00927996,2025년 양주 지방도 상시보수공사 단가계약(2차),198660000,3,180600000,89.745,178151000
R25BK00928065,괴산농업역사박물관전시실실내인테리어공사,91278000,3,,,
R25BK00928110,시립서울청소년센터 기능보강사업 입찰공고 (기능보강사업 CCTV 교체공사),21230000,3,,,
R25BK00928133,IBS GIST 캠퍼스 양자변환연구단 실험실 인프라 구축 전기공사,29480000,2,,,
R25BK00928267,진도실고 기숙사 보수공사,166345000,3,,,
R25BK00928352,남면 월명2리(동릉) 경로당 보수 공사[민간입찰대행],31086000,3,,,
R25BK00928417,충남대학교 신축 건물 통신용량 증설공사,394552000,2,,,
R25BK00928418,백남준아트센터 산책로 환경개선공사(긴급공고),169773000,3,154339090,87.745,151850200
R25BK00928489,남면 월명2리(운봉) 경로당 보수 공사[민간입찰대행],42757000,3,,,
R25BK00928504,자월면 대이작도(부아산) 헬기장 전기공사,57057000,3,,,
R25BK00928527,농소면 월곡1리(밤실) 마을회관 보수 공사[민간입찰대행],64570000,3,,,
R25BK00928572,"농산물안전분석실 리모델링 공사(건축,기계)",96811000,3,88010000,89.745,87239440
R25BK00928644,금샘고등학교 직업계고 재구조화 실내건축 공사,425524000,3,386840000,89.745,384029870
R25BK00928651,칠보중학교 컴퓨터실 환경개선공사 소액수의(견적세 제출) 안내 공고,42699000,3,,,
R25BK00928691,금샘고등학교 직업계고 재구조화 전기공사,84370000,3,76700000,89.745,76105000
R25BK00928818,천안 스마트그린산단 통합관제센터 스마트횡단보도 설치,129360000,3,117600000,87.745,113989800
R25BK00929007,2025년 학교 유·무선 네트워크 개선(2차) 정보통신공사(1권역) ,256850000,3,,,
R25BK00929039,수원서광학교 교내 포장공사,453189000,3,411990000,89.745,406861950
R25BK00929095,울산대학교 아산의학관 리모델링공사 전기,679217000,2,,,
R25BK00929165,2025년 학교 유·무선 네트워크 개선(2차) 정보통신공사(2권역) ,280720000,3,,,
R25BK00929200,2025년 산불피해지 재해예방사업(울진 북 상당 2지구),113900000,3,,,
R25BK00929217,2025년 산불피해지 재해예방사업(검성 1지구),150820000,3,,,
R25BK00929223,2025년 계북(당저)지구 생활환경 정비공사 수의계약 안내공고,30492000,3,,,
R25BK00929268,2025년 학교 유·무선 네트워크 개선(2차) 정보통신공사(3권역) ,210430000,3,,,
R25BK00929288,농산물안전분석실 리모델링 공사(전기),75900000,3,69000000,89.745,67724988
R25BK00929345, 2025년 학교 유·무선 네트워크 개선(2차) 정보통신공사(4권역) ,207680000,3,,,
R25BK00929391,2025년 하반기 하수도 준설공사 단가계약(3구역),90000000,3,,,
R25BK00929394,2025년 학교 유·무선 네트워크 개선(2차) 정보통신공사(5권역) ,272580000,3,,,
R25BK00929632,2025년 학내전산망 환경개선 공사(긴급),257237000,3,233851819,87.745,227149570
R25BK00929750,정명고등학교 통학로 개선 열선포설공사(전기) 입찰,259600000,3,,,
R25BK00929813,어울림공원 친환경 산책로 등 테마 공원 조성 사업,106637000,3,,,
R25BK00929915,통영수협 삼덕위판장 내풍압 전동셔터 설치공사,73582000,3,,,
R25BK00929921,흥해농협 저온유통체계구축지원사업(산지저온시설) 신축공사 입찰공고,548338000,3,,,
R25BK00929963,2025년 솁테드기법 활용 초계면 내동 안심골목길 조성사업,46394000,3,,,
R25BK00929970,내초마을 뒤 위험농로 확장공사,37810000,3,,,
R25BK00929977,중리 마을 희망마을만들기사업 마을안길 담장정비공사,63600000,3,,,
R25BK00929985,합천초 주변 지중화사업에 따른 포장복구공사,85250000,3,,,
R25BK00930102,사우초 방화구획개선 소방공사,42723000,3,38839091,89.745,38705600
R25BK00930113,북상면보건지소 시설 개보수 공사,79684000,3,72440000,89.745,71341860
R25BK00930114,탑산초 본관동 출입문 및 중연창개선공사,282319000,3,,,
R25BK00930145,충효로 일원 여름철 우기대비 우수관로 준설공사(총괄),105920000,3,,,
R25BK00930163,2025년 사자저수지 둘레길  정비사업,65788000,3,,,
R25BK00930167,2025  기찬묏길 (2구간) 정비사업,110689000,3,,,
R25BK00930193,노후위험 도리산 제2전망대 철거공사,129030000,3,,,
R25BK00930196,주문진종합시장 고객편의시설 조성공사(건축),174476000,3,,,
R25BK00930221,도봉초 그린스마트 미래학교 개축공사(장기계속),12683564000,3,,,
R25BK00930229,이천경찰서 사무동 증축공사[건축],3448456000,2,,,
R25BK00930336,안산강서고등학교 풋살장 조성 토목공사,65283900,2,,,
R25BK00930377,대전원명학교 학교공간혁신사업 건축공사,341538000,3,310489091,89.745,305615450
R25BK00930516,광양제철초등학교 냉난방기 개선 전기공사,45122000,3,,,
R25BK00930517,하반기 팔달·영통 가로수 정비 공사(단가),22400000,3,45454546,89.745,20445650
R25BK00930546,이룸어린이집 그린리모델링 공사,230021000,3,,,
R25BK00930569,"분수리 하수관로 정비공사(토목,기계)",18671420000,3,,,
R25BK00930600,부여학생수영장 지붕구조물 교체 및 내부수선 기계설비공사,97944000,3,89040000,89.745,88426500
R25BK00930629,해양과학기술관 단열 및 창호 등 환경개선공사,510719000,2,464290000,87.745,455288500
R25BK00930683,합천정수장 권역 소규모유량계 설치공사,85800000,3,,,
R25BK00930724,"정암교(상, 함안방향) 내진보강공사",564000000,3,,,
R25BK00930754,남송교 내진보강공사,974720000,3,,,
R25BK00930755,2025년 인천글로벌캠퍼스 지원센터 변유량  냉수펌프 제어판넬  개선 공사 전자견적제출 안내공고,198710000,3,180645455,89.745,180247310
R25BK00930768,외동 공공하수처리장 증설사업(토목기계건축)(총괄분),13159256000,3,,,
R25BK00930801,도지동 하수관로 설치공사,107670000,3,,,
R25BK00930853,고품~대박 마을 간 도로확장사업 (총괄),163880000,3,,,
R25BK00930859,5층(감사실 및 라운지) 인테리어 건축공사,279290000,2,253900000,87.745,246490180
R25BK00930945,2025년(추경) 임도노폭확장사업(육백산) 지명경쟁입찰 공고 ,755083000,2,,,
R25BK00930956,2025년 우기철 대비 계양구 관내 빗물받이 준설공사(계산권역),41580000,3,,,
R25BK00930981,2025년 우기철 대비 계양구 관내 빗물받이 준설공사(계양권역),41580000,3,,,
R25BK00931047,2025년 우기철 대비 계양구 관내 빗물받이 준설공사(작전서운권역),41580000,3,,,
R25BK00931090,웅상중학교 운동장 정비 공사 수의계약 안내공고,86100000,3,78272727,89.745,77680030
R25BK00931131,2025 전북예술회관 벽면도장 및 바닥타일 개선공사(소액수의),80000000,3,,,
R25BK00931143,상계제일중학교 인조잔디 정구장 등 조성 공사,97484000,3,,,
R25BK00931146,(집행대행)풍천중학교 식생활관 환기시설개선 전기공사,43296000,3,,,
R25BK00931153,성신여자중학교 본관동 교실바닥 개체공사,121033000,3,,,
R25BK00931158,브니엘예술중학교 교육시설 공간재구조화 공사,81574000,3,,,
R25BK00931193,2025년 우기철 대비 계양구 관내 빗물받이 준설공사(장기권역),41580000,3,,,
R25BK00931218,2025년 우기철 대비 계양구 관내 빗물받이 준설공사(효성권역),41580000,3,,,
R25BK00931242,(가칭)탕정4중학교 교사 전기공사,3237685000,3,,,
R25BK00931269,대전체육고 복합체육관 증축공사,13290932000,3,,,
R25BK00931287,북부권체육공원조성사업(전기),142186000,3,129260000,89.745,127137330
R25BK00931354,경주 효현동 삼층석탑 주변정비공사,71000000,3,,,
R25BK00931364,의정부여고 그린스마트 미래학교 개축 및 리모델링공사,13870546000,3,,,
R25BK00931387,"2025년 수도 원격검침 설치공사(고남면), 계량기 교체 공사",68512960,3,62284509,89.745,62457000
R25BK00931462,경성전자고등학교 내진보강공사 및 기타공사,1503359000,3,,,
R25BK00931505,경성전자고등학교 내진보강공사에 따른 전기공사,222838000,3,,,
R25BK00931546,(가칭)한여울학교 신축 기계설비공사,2050762000,3,,,
R25BK00931583,(가칭)대전친수1초등학교 신축공사,16419997000,3,,,
R25BK00931609,2025년 청년농업인 스마트팜 자립기반 구축지원사업,396700000,3,,,
R25BK00931628,2025년 빗물받이 준설 연간단가(2권역 2차),96247000,3,,,
R25BK00931643,고성중 화장실 보수 전기공사 소액수의 견적제출 공고,69592000,3,,,
R25BK00931652,"2025년 수도 원격검침 설치공사(남면), 계량기 교체 공사",46533450,3,42303136,89.745,41995870
R25BK00931696,성산초 다목적체육관 증축공사(계속비)(긴급),5244210000,3,,,
R25BK00931778,소정리 경로당 그린리모델링 공사,139724000,3,,,
R25BK00931788,문광초 본관 석면철거공사,25564000,3,,,
R25BK00931807,수광1리 경로당 그린리모델링 공사,71877000,3,,,
R25BK00931837,2025년 전북혈액원 스프링클러 설치 건축 공사,53213000,2,48376110,87.745,47181172
R25BK00931905,안개마을 소규모하수처리시설 증설사업(계측제어공사),96500000,3,,,
R25BK00931942,당저동 159-15번지 건물 철거공사,117329000,3,,,
R25BK00931953,장야초 급식시설 현대화 기계설비공사,331848000,3,,,
R25BK00932003,문성고등학교 비탈면공사 수의계약 안내공고,55330000,3,50300000,89.745,49371558
R25BK00932056,[민간입찰대행] 2025년 청년농업농업 신소득발굴지원 무인방제시설 설치 수의견적 공고,58903000,3,58903000,89.745,53098500
R25BK00932110,완포지구 수리시설개보수사업 토목공사,3778458000,2,,,
R25BK00932131,부곡초 급식소 및 강당 천장교체 소방공사 수의계약 안내공고,3916000,3,,,
R25BK00932164,전라남도교육청 구내식당 조리실 내부 보수공사 ,208736000,3,,,
R25BK00932166,영신중학교 외벽벽체교체 및 기타공사,696586000,3,633260000,89.745,634616700
R25BK00932212,한강제2집하장 대수선 공사,156222000,3,142020000,89.745,140197230
R25BK00932223,서울양목초 본관동 및 동관동 화장실 개선공사,1167386000,3,,,
R25BK00932235,2025년 하천 운동기구 및 편의시설물 유지보수공사(2차 단가계약),80000000,3,72727273,89.745,71854000
R25BK00932240,웅상문예원 주차장 부지확장공사,366030000,3,,,
R25BK00932244,"종합운동장 주경기장 화장실 리모델링공사-건축,기계(총괄)",2378240000,3,,,
R25BK00932250,종합운동장 주경기장 화장실 리모델링공사-전기(총괄),525364000,3,,,
R25BK00932258,(가칭)군산지음특수학교 신축 기계설비공사,1926409000,3,,,
R25BK00932273,지방도1077호선 도로정비공사(어곡동),114671000,3,,,
R25BK00932274,다산관 화장실 및 샤워실 환경개선공사(기계),320280000,2,,,
R25BK00932287,장계중 외 1교(계북중) 내진보강 및 기타공사,125284000,3,,,
R25BK00932315,도산초등학교 야외 야구훈련장 조성공사 수의견적제출 안내 공고 ,245476000,3,,,
R25BK00932342,이천경찰서 사무동 증축공사[전기],503656000,2,,,
R25BK00932345,환경개선사업 전기공사,19558000,2,,,
R25BK00932348,이천경찰서 사무동 증축공사[통신],445482000,2,411500000,87.745,397035876
R25BK00932365,환경개선사업 기계공사,68540000,2,,,
R25BK00932371,효자초등학교 냉난방 전기공사,81827000,3,,,
R25BK00932374,군포고등학교 E동 필로티 천장개선공사,81411000,3,,,
R25BK00932389,노원자원회수시설 폐수처리장 킬레이트 역세펌프 및 2호기 MOV 교체공사,21824000,3,19840000,89.745,20141000
R25BK00932407,환경개선사업 건설공사,154174000,2,,,
R25BK00932422,운양초 시설공사 2인 이상 견적제출 안내 공고,122845000,3,111677273,89.745,109656513
R25BK00932449,나주공산중 조회대 보수공사,101275000,3,,,
R25BK00932452,영광 미래농업자원육성센터 리모델링공사(통신)-계약대행,69091000,3,,,
R25BK00932474,경주 양동마을 하천 석축 정비공사,90300000,3,,,
R25BK00932494,불갑면 방마리 위험도로 사면 정비사업,85136170,3,,,
R25BK00932605,법수면경로당 증축공사(건축 및 기계설비),483519000,3,439562727,89.745,438607000
R25BK00932618,서울가산초 특별교실(실과실외 3개소) 환경개선공사 2인 이상 견적제출 안내 공고,157278000,3,,,
R25BK00932679,동산중학교 소공원 환경개선사업 공사 ,147180000,3,,,
R25BK00932703,진안중앙초 외 1교(마령초) 외벽보수공사,161400000,3,146727272,89.745,144024692
R25BK00932741,"(실적제한)올림픽공원 세계평화의 문 사신도(올림픽유산, 미술작품) 재도색 공사",803836000,2,730760000,87.745,
R25BK00932742,농림축산검역본부 중부지역본부 청사 내진보강공사,662338000,2,611790000,87.745,583913900
R25BK00932783,2025년 농로 및 용수로 정비공사(단가계약) 2구역(2차),98000000,3,,,
R25BK00932819,자율주행 평가검증단지 구축(통신),181134000,2,,,
R25BK00932873,대구의료원 통합외래진료센터 건립 기계설비공사,11708803000,3,11079120000,83.395,9868511700
R25BK00932899,강동초등학교 별빛도서관 조성공사 ,122050000,3,110954545,89.745,109833900
R25BK00932914,경동고등학교 환경개선사업 인조잔디 교체 공사 수의견적 제출 안내 공고,76960000,3,,,
R25BK00932928,이일여자고등학교 수변전시설 및 기타 전기공사,179869000,3,163517272,89.745,160560270
R25BK00932958,창동역 공중화장실(2개소) 철거공사,96519000,3,87744546,89.745,86720000
R25BK00932988,국립환경과학원 바이오매스 시험동 건립 전기공사 ,650333000,2,600720000,87.745,571104300
R25BK00932992,지정중학교 바닥교체 및 실내골프교실 설치공사 수의견적 제출 안내 공고,166496000,3,,,
R25BK00933001,제주대학교 감귤화훼과학기술센터 화장실 환경개선 기계설비공사,178103000,2,,,
R25BK00933006,토평동 979번지 주차장 건립사업(건축·기계),2362266000,3,,,
R25BK00933007,부귀초 외부환경개선 및 외벽보수공사,143436000,3,130396363,89.745,130561200
R25BK00933050,(가칭)명지3중학교 교사신축공사(계속비),23983290000,3,22319200000,83.395,20023612000
R25BK00933059,광양제철중학교 2030교실 구축 건축공사,59694000,3,,,
R25BK00933076,2025학년도 전북혜화학교 본관 및 다목적교실 스프링쿨러 설치,448290455,3,407536778,89.745,403331420
R25BK00933086,조탄경로당 그린리모델링공사(건축),81279000,3,,,
R25BK00933093,부춘초등학교 외부간선정리 및 기타전기공사,37762000,3,,,
R25BK00933100,대전원명학교 교육환경개선 냉난방 기계설비공사,123361560,3,112146873,89.745,111452000
R25BK00933117,태광중학교 수배전반교체 전기공사 소액수의 견적서 제출 안내 공고,54487000,3,49533637,89.745,49406680
R25BK00933137,하귀일초등학교 건물외부 도색 공사 수의계약 안내공고,207009000,3,188190000,89.745,187263000
R25BK00933138,경북북부제2교도소 외정문 자동출입문 설치 공사,133276000,2,,,
R25BK00933196,자율주행 평가검증단지 구축(전기),527064000,2,,,
R25BK00933200,동성중학교 외부환경 포장공사,310804000,3,,,
R25BK00933267,[재공고] 주덕초 급식시설 환기개선 기계설비공사 수의계약 안내공고,192731000,3,,,
R25BK00933278,대전원명학교 학교공간혁신사업 전기공사,105767324,3,96152113,89.745,95298473
R25BK00933301,구덕터널 노후 옥내소화전(배관) 교체 소방공사,1236185000,3,1123804545,88.745,1104090080
R25BK00933309,산울초중 크린넷 기계설비공사 수의계약 견적제출 안내 공고,55990000,3,,,
R25BK00933417,강남보건진료소 그린리모델링사업(건축),100202000,3,91092728,89.745,89877000
R25BK00933422,2025년 학교 유선망 개선 공사,128447000,3,,,
R25BK00933423,내서중학교 창의융합형 정보교육실 및 기타 교육환경 개선 공사 수의계약 안내공고,71456000,3,64960000,89.745,63289800
R25BK00933448,(가칭)동진학교 신축 통신공사(장기계속-총차),1633089000,3,,,
R25BK00933451,캠퍼스 혁신파크 2단계 부지조성 공사,1732499000,2,1600358182,86.745,1519019230
R25BK00933467,격렬비열도 직원 숙소 보수공사,70000000,2,63636364,87.745,62013590
R25BK00933472,소고리 도시생태축 복원사업,4988442000,3,4641985455,88.745,4423829240
R25BK00933517,몽골 디지털포렌식 랩 ODA사업 관련 전기공사,162562400,2,,,
R25BK00933544,한국항만물류고 화장실 보수공사,259911000,3,236282728,89.745,234796360
R25BK00933545,대구제일여자상업고등학교 장애인편의시설 설치공사,140868000,3,128061819,89.745,126763230
R25BK00933551,정동보건진료소 그린리모델링사업(건축),87672000,3,79701818,89.745,80779800
R25BK00933567,석정여고 교사동 화장실 보수 및 기숙사 천정교체공사,327695000,3,297904546,89.745,295770720
R25BK00933575,백운호수 제방주차장 수직형 승강기 및 연결로 설치공사(구조물),361306000,3,,,
R25BK00933584,김천여자고등학교 기숙사 타일보수 및 컴퓨터실 환경개선공사,62766000,3,,,
R25BK00933598,서울법원조정센터 이전에 따른 임차공간 리모델링 공사(건축),525881000,2,485730000,87.745,463371850
R25BK00933627,울산과학대학교 서부캠퍼스 학생행정지원센터 구축공사,154319000,2,,,
R25BK00933637,돌고래광장 활성화사업,129135000,3,,,
R25BK00933663,난지물재생센터 생물반응조(1계열) 소포수 펌프 및 배관 개선 기계공사,422483000,3,,,
R25BK00933690,영광 미래농업자원육성센터 리모델링공사(소방),283747160,3,,,
R25BK00933692,원평초 급식시설 현대화 및 기타 소방공사 수의견적 공고,50402000,3,,,
R25BK00933712,울산과학대학교 동부캠퍼스 도서관 구축공사,101805000,2,92550000,,68770000
R25BK00933727,한국지역난방공사 열원시설 공기흡입구(루버) 필터 및 고정 프레임 제작 설치 공사,1152136700,2,,,
R25BK00933739,국지도37호선 거창 남령재지구 배수로 정비공사,58440000,3,53127273,89.745,53516620
R25BK00933767,서울덕의초등학교 2학년 늘봄교실 환경개선 및 화변기 교체공사 수의계약 견적 제출 안내,97273000,3,88430000,89.745,86181700
R25BK00933783,광양백운고 보차도 분리공사,140701000,3,127910000,89.745,128487200
R25BK00933813,영광 미래농업자원육성센터 리모델링 공사(전기),550570330,3,,,
R25BK00933829,2025년 제4차 폐가철거정비사업 철거공사,61033000,3,55484545,89.745,55484545
R25BK00933836,울산대학교 2025학년도 통합 행정실 구축공사(건축),225214000,2,204740000,,174152000
R25BK00933865,중리노을전망대 일원 보행로 조성사업,315000000,3,286363636,89.745,282736360
R25BK00933875,2025년 부안군 해중림 자연석 시설사업,268298000,3,249685455,89.745,242075780
R25BK00933883,덕풍동(10블록) 노후관 교체공사(1구역),951324000,3,,,
R25BK00933912,영광 미래농업자원 육성센터 리모델링공사(건축),2971815000,3,,,
R25BK00933935,강원고등학교 지붕보수공사,149020000,3,135472727,89.745,134853271
R25BK00933944,동북초 교사동 3학년 교실 및 복도 환경개선 건축공사 긴급 입찰공고,255552000,2,232320000,87.745,225826025
R25BK00933963,예천 디지털혁신 임대형수직농장 전기공사,754622000,2,,,
R25BK00933979,홍익디자인고등학교 교사동 옥외 수배전반 교체 전기공사,41755000,3,37959091,89.745,37613130
R25BK00934011,2025년 농업기반시설물 긴급개보수(단가계약) 2구역(2차),98000000,3,,,
